left_id,left_canonical_name,left_normalized_name,right_id,right_canonical_name,right_normalized_name,similarity,suggested_name,approved,memo
669,해바라기유,해바라기유,2793,네모참치,네모참치,0.9733,,,
1391,소세지,소세지,2805,미원,미원,0.9733,,,
2481,알감자,알감자,2635,자른미역,자른미역,0.9733,,,
2635,자른미역,자른미역,2805,미원,미원,0.9733,,,
93,도토리묵,도토리묵,1783,겨자,겨자,0.9732,,,
373,들깻가루,들깻가루,2568,깻가루,깻가루,0.9732,,,
1837,짜장가루,짜장가루,2014,순두부,순두부,0.9732,,,
2075,연두부,연두부,2805,미원,미원,0.9732,,,
2104,다진양파,다진양파,2753,노랑파프리카,노랑파프리카,0.9732,,,
361,소주,소주,2304,얼가리,얼가리,0.9731,,,
373,들깻가루,들깻가루,2481,알감자,알감자,0.9731,,,
556,게맛살,게맛살,2665,짜장소스,짜장소스,0.9731,,,
1887,가래떡,가래떡,2288,인삼,인삼,0.9731,,,
1961,다시마물,다시마물,2097,굴비,굴비,0.9731,,,
2229,건표고,건표고,2793,네모참치,네모참치,0.9731,,,
8,감자,감자,2852,감자전분가루,감자전분가루,0.973,,,
93,도토리묵,도토리묵,373,들깻가루,들깻가루,0.973,,,
93,도토리묵,도토리묵,2805,미원,미원,0.973,,,
152,크래미,크래미,191,숙주,숙주,0.973,,,
166,연겨자,연겨자,2075,연두부,연두부,0.973,,,
1783,겨자,겨자,2630,단감,단감,0.973,,,
2173,동그란어묵,동그란어묵,2304,얼가리,얼가리,0.973,,,
2185,보리새우,보리새우,2667,꼬치나이쑤시게,꼬치나이쑤시게,0.973,,,
713,묵은지,묵은지,1883,미역,미역,0.9729,,,
713,묵은지,묵은지,2689,소면,소면,0.9729,,,
1797,기름,기름,2007,들기름/참기름,들기름/참기름,0.9729,,,
1924,불린미역,불린미역,1997,곤약면,곤약면,0.9729,,,
1924,불린미역,불린미역,2793,네모참치,네모참치,0.9729,,,
1936,조각다시마,조각다시마,2630,단감,단감,0.9729,,,
1938,적채,적채,2124,건미역,건미역,0.9729,,,
2630,단감,단감,2635,자른미역,자른미역,0.9729,,,
35,깨소금,깨소금,1924,불린미역,불린미역,0.9728,,,
1476,조림간장,조림간장,1853,단호박,단호박,0.9728,,,
1734,쪽파,쪽파,2288,인삼,인삼,0.9728,,,
2014,순두부,순두부,2104,다진양파,다진양파,0.9728,,,
84,매실액,매실액,1763,취나물,취나물,0.9727,,,
191,숙주,숙주,1961,다시마물,다시마물,0.9727,,,
1724,찐계란,찐계란,2860,찐감자,찐감자,0.9727,,,
2304,얼가리,얼가리,2481,알감자,알감자,0.9727,,,
35,깨소금,깨소금,2270,잔파,잔파,0.9726,,,
43,굴소스,굴소스,2481,알감자,알감자,0.9726,,,
138,들깨가루,들깨가루,1853,단호박,단호박,0.9726,,,
216,견과류,견과류,2012,실채,실채,0.9726,,,
279,다진 부추,다진부추,3959,"레드페퍼
or땡초",레드페퍼,0.9726,,,
556,게맛살,게맛살,896,체더치즈,체더치즈,0.9726,,,
713,묵은지,묵은지,1856,후랑크소세지,후랑크소세지,0.9726,,,
1131,집간장,집간장,1476,조림간장,조림간장,0.9726,,,
1883,미역,미역,2635,자른미역,자른미역,0.9726,미역,Y,rule_exact_after_cleanup
1924,불린미역,불린미역,2630,단감,단감,0.9726,,,
1961,다시마물,다시마물,2805,미원,미원,0.9726,,,
2014,순두부,순두부,2750,죽봉어묵,죽봉어묵,0.9726,,,
11,국간장,간장,2240,말린 다시마 조각,말린다시마조각,0.9725,,,
43,굴소스,굴소스,93,도토리묵,도토리묵,0.9725,,,
138,들깨가루,들깨가루,2860,찐감자,찐감자,0.9725,,,
191,숙주,숙주,713,묵은지,묵은지,0.9725,,,
216,견과류,견과류,1936,조각다시마,조각다시마,0.9725,,,
2012,실채,실채,2661,메이플시럽,메이플시럽,0.9725,,,
84,매실액,매실액,1961,다시마물,다시마물,0.9724,,,
93,도토리묵,도토리묵,1924,불린미역,불린미역,0.9724,,,
93,도토리묵,도토리묵,1961,다시마물,다시마물,0.9724,,,
1763,취나물,취나물,2689,소면,소면,0.9724,,,
1949,순대,순대,2075,연두부,연두부,0.9724,,,
2075,연두부,연두부,2097,굴비,굴비,0.9724,,,
2104,다진양파,다진양파,2635,자른미역,자른미역,0.9724,,,
2481,알감자,알감자,2665,짜장소스,짜장소스,0.9724,,,
2557,노랑피망,노랑피망,2630,단감,단감,0.9724,,,
84,매실액,매실액,2099,납작어묵,납작어묵,0.9723,,,
93,도토리묵,도토리묵,166,연겨자,연겨자,0.9723,,,
1131,집간장,집간장,2462,굴,굴,0.9723,,,
1476,조림간장,조림간장,1924,불린미역,불린미역,0.9723,,,
1729,알육수,알육수,2089,고수,고수,0.9723,,,
1770,원당,원당,2270,잔파,잔파,0.9723,,,
1936,조각다시마,조각다시마,2288,인삼,인삼,0.9723,,,
1938,적채,적채,2012,실채,실채,0.9723,,,
1938,적채,적채,2805,미원,미원,0.9723,,,
2075,연두부,연두부,2665,짜장소스,짜장소스,0.9723,,,
2124,건미역,건미역,2557,노랑피망,노랑피망,0.9723,,,
102,쌀뜨물,쌀뜨물,1171,쌀부침가루,쌀부침가루,0.9722,,,
166,연겨자,연겨자,2173,동그란어묵,동그란어묵,0.9722,,,
361,소주,소주,2124,건미역,건미역,0.9722,,,
1172,부침유,부침유,2270,잔파,잔파,0.9722,,,
1734,쪽파,쪽파,2104,다진양파,다진양파,0.9722,,,
1961,다시마물,다시마물,2003,다시다,다시다,0.9722,,,
35,깨소금,깨소금,1938,적채,적채,0.9721,,,
37,매실청,매실청,2805,미원,미원,0.9721,,,
168,"진미채
크게",진미채,1781,"튀김가루
수북이",튀김가루,0.9721,,,
216,견과류,견과류,2270,잔파,잔파,0.9721,,,
1871,감자(중),감자(중),2852,감자전분가루,감자전분가루,0.9721,,,
50,참치액,참치액,1763,취나물,취나물,0.972,,,
239,가지,가지,2689,소면,소면,0.972,,,
669,해바라기유,해바라기유,2625,근대,근대,0.972,,,
2014,순두부,순두부,2173,동그란어묵,동그란어묵,0.972,,,
2044,참나물,참나물,2173,동그란어묵,동그란어묵,0.972,,,
2075,연두부,연두부,2689,소면,소면,0.972,,,
152,크래미,크래미,361,소주,소주,0.9719,,,
1391,소세지,소세지,2173,동그란어묵,동그란어묵,0.9719,,,
1856,후랑크소세지,후랑크소세지,2173,동그란어묵,동그란어묵,0.9719,,,
1924,불린미역,불린미역,2014,순두부,순두부,0.9719,,,
1948,새우젓국물,새우젓국물,2044,참나물,참나물,0.9719,,,
1981,파채,파채,2075,연두부,연두부,0.9719,,,
2075,연두부,연두부,2288,인삼,인삼,0.9719,,,
2104,다진양파,다진양파,2660,새우가루,새우가루,0.9719,,,
2173,동그란어묵,동그란어묵,2793,네모참치,네모참치,0.9719,,,
50,참치액,참치액,188,생강가루,생강가루,0.9718,,,
1997,곤약면,곤약면,2750,죽봉어묵,죽봉어묵,0.9718,,,
2075,연두부,연두부,2793,네모참치,네모참치,0.9718,,,
2104,다진양파,다진양파,2288,인삼,인삼,0.9718,,,
2173,동그란어묵,동그란어묵,2557,노랑피망,노랑피망,0.9718,,,
2557,노랑피망,노랑피망,2689,소면,소면,0.9718,,,
216,견과류,견과류,2288,인삼,인삼,0.9717,,,
1783,겨자,겨자,2014,순두부,순두부,0.9717,,,
1924,불린미역,불린미역,2689,소면,소면,0.9717,,,
42,식용유,식용유,1853,단호박,단호박,0.9716,,,
84,매실액,매실액,1938,적채,적채,0.9716,,,
373,들깻가루,들깻가루,556,게맛살,게맛살,0.9716,,,
373,들깻가루,들깻가루,1949,순대,순대,0.9716,,,
2614,생강청,생강청,2635,자른미역,자른미역,0.9716,,,
84,매실액,매실액,2270,잔파,잔파,0.9715,,,
93,도토리묵,도토리묵,152,크래미,크래미,0.9715,,,
166,연겨자,연겨자,2124,건미역,건미역,0.9715,,,
896,체더치즈,체더치즈,2665,짜장소스,짜장소스,0.9715,,,
1853,단호박,단호박,2557,노랑피망,노랑피망,0.9715,,,
1856,후랑크소세지,후랑크소세지,2304,얼가리,얼가리,0.9715,,,
1887,가래떡,가래떡,2481,알감자,알감자,0.9715,,,
2270,잔파,잔파,2625,근대,근대,0.9715,,,
43,굴소스,굴소스,152,크래미,크래미,0.9714,,,
361,소주,소주,2104,다진양파,다진양파,0.9714,,,
1724,찐계란,찐계란,2665,짜장소스,짜장소스,0.9714,,,
1734,쪽파,쪽파,1783,겨자,겨자,0.9714,,,
1853,단호박,단호박,2689,소면,소면,0.9714,,,
1961,다시마물,다시마물,2014,순두부,순두부,0.9714,,,
42,식용유,식용유,2635,자른미역,자른미역,0.9713,,,
361,소주,소주,2270,잔파,잔파,0.9713,,,
556,게맛살,게맛살,712,리챔,리챔,0.9713,,,
1883,미역,미역,2481,알감자,알감자,0.9713,,,
1924,불린미역,불린미역,2481,알감자,알감자,0.9713,,,
43,굴소스,굴소스,191,숙주,숙주,0.9712,,,
93,도토리묵,도토리묵,2097,굴비,굴비,0.9712,,,
200,청주,청주,1854,청주(미림),청주(미림),0.9712,청주,Y,rule_exact_after_cleanup
1883,미역,미역,2288,인삼,인삼,0.9712,,,
2044,참나물,참나물,2124,건미역,건미역,0.9712,,,
2124,건미역,건미역,2304,얼가리,얼가리,0.9712,,,
2462,굴,굴,2750,죽봉어묵,죽봉어묵,0.9712,,,
239,가지,가지,1734,쪽파,쪽파,0.9711,,,
373,들깻가루,들깻가루,2665,짜장소스,짜장소스,0.9711,,,
1476,조림간장,조림간장,1763,취나물,취나물,0.9711,,,
1729,알육수,알육수,2270,잔파,잔파,0.9711,,,
2044,참나물,참나물,2793,네모참치,네모참치,0.9711,,,
2104,다진양파,다진양파,2481,알감자,알감자,0.9711,,,
2270,잔파,잔파,2390,녹말,녹말,0.9711,,,
37,매실청,매실청,1971,식용류,식용류,0.971,,,
50,참치액,참치액,1938,적채,적채,0.971,,,
1476,조림간장,조림간장,2044,참나물,참나물,0.971,,,
1763,취나물,취나물,1783,겨자,겨자,0.971,,,
1783,겨자,겨자,2097,굴비,굴비,0.971,,,
1856,후랑크소세지,후랑크소세지,2341,무시래기,무시래기,0.971,,,
1938,적채,적채,1961,다시마물,다시마물,0.971,,,
93,도토리묵,도토리묵,2012,실채,실채,0.9709,,,
138,들깨가루,들깨가루,713,묵은지,묵은지,0.9709,,,
191,숙주,숙주,1924,불린미역,불린미역,0.9709,,,
361,소주,소주,556,게맛살,게맛살,0.9709,,,
93,도토리묵,도토리묵,361,소주,소주,0.9708,,,
138,들깨가루,들깨가루,2689,소면,소면,0.9708,,,
177,돼지고기 다짐육,돼지고기,2301,돼지고기 다짐육 크게,돼지고기다짐육크게,0.9708,돼지고기,Y,rule_exact_after_cleanup
188,생강가루,생강가루,1938,적채,적채,0.9708,,,
1391,소세지,소세지,2124,건미역,건미역,0.9708,,,
1887,가래떡,가래떡,2805,미원,미원,0.9708,,,
1924,불린미역,불린미역,2288,인삼,인삼,0.9708,,,
1961,다시마물,다시마물,2288,인삼,인삼,0.9708,,,
2481,알감자,알감자,2557,노랑피망,노랑피망,0.9708,,,
42,식용유,식용유,1887,가래떡,가래떡,0.9707,,,
191,숙주,숙주,1949,순대,순대,0.9707,,,
261,상추,상추,1807,백후추,백후추,0.9707,,,
1887,가래떡,가래떡,2625,근대,근대,0.9707,,,
2229,건표고,건표고,2481,알감자,알감자,0.9707,,,
2462,굴,굴,2630,단감,단감,0.9707,,,
2750,죽봉어묵,죽봉어묵,2793,네모참치,네모참치,0.9707,,,
35,깨소금,깨소금,2630,단감,단감,0.9706,,,
138,들깨가루,들깨가루,1924,불린미역,불린미역,0.9706,,,
170,멸치,멸치,1839,멸치다시마물,멸치다시마물,0.9706,,,
170,멸치,멸치,2342,멸치(중멸),멸치(중멸),0.9706,멸치,Y,rule_exact_after_cleanup
191,숙주,숙주,1853,단호박,단호박,0.9706,,,
191,숙주,숙주,2044,참나물,참나물,0.9706,,,
216,견과류,견과류,2462,굴,굴,0.9706,,,
361,소주,소주,567,캐찹,캐찹,0.9706,,,
1476,조림간장,조림간장,1887,가래떡,가래떡,0.9706,,,
1476,조림간장,조림간장,1938,적채,적채,0.9706,,,
1910,밀가루,밀가루,2307,밀가루풀,밀가루풀,0.9706,,,
2014,순두부,순두부,2097,굴비,굴비,0.9706,,,
2044,참나물,참나물,2288,인삼,인삼,0.9706,,,
2124,건미역,건미역,2173,동그란어묵,동그란어묵,0.9706,,,
84,매실액,매실액,361,소주,소주,0.9705,,,
93,도토리묵,도토리묵,2635,자른미역,자른미역,0.9705,,,
191,숙주,숙주,2229,건표고,건표고,0.9705,,,
1853,단호박,단호박,2124,건미역,건미역,0.9705,,,
1924,불린미역,불린미역,2075,연두부,연두부,0.9705,,,
56,두부,두부,2183,손두부,손두부,0.9704,,,
239,가지,가지,1783,겨자,겨자,0.9704,,,
1131,집간장,집간장,2614,생강청,생강청,0.9704,,,
1391,소세지,소세지,2481,알감자,알감자,0.9704,,,
1997,곤약면,곤약면,2012,실채,실채,0.9704,,,
1997,곤약면,곤약면,2462,굴,굴,0.9704,,,
16,후춧가루,후춧가루,1719,고춧가루,고춧가루,0.9703,,,
1727,숙주나물,숙주나물,2197,물파래,물파래,0.9703,,,
1763,취나물,취나물,1938,적채,적채,0.9703,,,
1763,취나물,취나물,2124,건미역,건미역,0.9703,,,
1961,다시마물,다시마물,2304,얼가리,얼가리,0.9703,,,
11,국간장,간장,2455,사각 어묵,사각어묵,0.9702,,,
93,도토리묵,도토리묵,138,들깨가루,들깨가루,0.9702,,,
93,도토리묵,도토리묵,1734,쪽파,쪽파,0.9702,,,
152,크래미,크래미,2044,참나물,참나물,0.9702,,,
1986,다진야채,다진야채,3170,야채어묵,야채어묵,0.9702,,,
2288,인삼,인삼,2304,얼가리,얼가리,0.9702,,,
93,도토리묵,도토리묵,1853,단호박,단호박,0.9701,,,
93,도토리묵,도토리묵,2044,참나물,참나물,0.9701,,,
93,도토리묵,도토리묵,2462,굴,굴,0.9701,,,
669,해바라기유,해바라기유,2805,미원,미원,0.9701,,,
712,리챔,리챔,1391,소세지,소세지,0.9701,,,
1763,취나물,취나물,2793,네모참치,네모참치,0.9701,,,
1890,양파(대),양파(대),2681,양파(小),양파(小),0.9701,양파,Y,rule_exact_after_cleanup
2625,근대,근대,2793,네모참치,네모참치,0.9701,,,
135,들깨,들깨,2008,통들깨,통들깨,0.97,,,
1734,쪽파,쪽파,2481,알감자,알감자,0.97,,,
135,들깨,들깨,1783,겨자,겨자,0.9699,,,
2014,순두부,순두부,2557,노랑피망,노랑피망,0.9699,,,
2311,얼갈이배추,얼갈이배추,2456,얼갈이,얼갈이,0.9699,,,
37,매실청,매실청,1887,가래떡,가래떡,0.9698,,,
37,매실청,매실청,2075,연두부,연두부,0.9698,,,
175,차돌박이,차돌박이,2097,굴비,굴비,0.9698,,,
1887,가래떡,가래떡,1997,곤약면,곤약면,0.9698,,,
2044,참나물,참나물,2481,알감자,알감자,0.9698,,,
18,고추장,고추장,1807,백후추,백후추,0.9697,,,
138,들깨가루,들깨가루,2124,건미역,건미역,0.9697,,,
166,연겨자,연겨자,2750,죽봉어묵,죽봉어묵,0.9697,,,
1949,순대,순대,2124,건미역,건미역,0.9697,,,
2044,참나물,참나물,2689,소면,소면,0.9697,,,
2097,굴비,굴비,2689,소면,소면,0.9697,,,
93,도토리묵,도토리묵,2630,단감,단감,0.9696,,,
152,크래미,크래미,896,체더치즈,체더치즈,0.9696,,,
556,게맛살,게맛살,2173,동그란어묵,동그란어묵,0.9696,,,
713,묵은지,묵은지,2324,동글 어묵,동글어묵,0.9696,,,
1924,불린미역,불린미역,2750,죽봉어묵,죽봉어묵,0.9696,,,
1997,곤약면,곤약면,2173,동그란어묵,동그란어묵,0.9696,,,
2557,노랑피망,노랑피망,2635,자른미역,자른미역,0.9696,,,
132,마요네즈,마요네즈,361,소주,소주,0.9695,,,
191,숙주,숙주,1936,조각다시마,조각다시마,0.9695,,,
216,견과류,견과류,2481,알감자,알감자,0.9695,,,
361,소주,소주,1391,소세지,소세지,0.9695,,,
1734,쪽파,쪽파,2805,미원,미원,0.9695,,,
1887,가래떡,가래떡,2104,다진양파,다진양파,0.9695,,,
37,매실청,매실청,2750,죽봉어묵,죽봉어묵,0.9694,,,
93,도토리묵,도토리묵,2557,노랑피망,노랑피망,0.9694,,,
191,숙주,숙주,1856,후랑크소세지,후랑크소세지,0.9694,,,
713,묵은지,묵은지,2570,도라지채,도라지채,0.9694,,,
1476,조림간장,조림간장,2099,납작어묵,납작어묵,0.9694,,,
1734,쪽파,쪽파,2630,단감,단감,0.9694,,,
1924,불린미역,불린미역,2173,동그란어묵,동그란어묵,0.9694,,,
1938,적채,적채,2630,단감,단감,0.9694,,,
1949,순대,순대,2288,인삼,인삼,0.9694,,,
1961,다시마물,다시마물,2860,찐감자,찐감자,0.9694,,,
1981,파채,파채,2660,새우가루,새우가루,0.9694,,,
152,크래미,크래미,2014,순두부,순두부,0.9693,,,
373,들깻가루,들깻가루,2104,다진양파,다진양파,0.9693,,,
1961,다시마물,다시마물,2635,자른미역,자른미역,0.9693,,,
2014,순두부,순두부,2630,단감,단감,0.9693,,,
2173,동그란어묵,동그란어묵,2288,인삼,인삼,0.9693,,,
2481,알감자,알감자,2614,생강청,생강청,0.9693,,,
2630,단감,단감,2750,죽봉어묵,죽봉어묵,0.9693,,,
37,매실청,매실청,1997,곤약면,곤약면,0.9692,,,
42,식용유,식용유,1763,취나물,취나물,0.9692,,,
84,매실액,매실액,2630,단감,단감,0.9692,,,
216,견과류,견과류,1783,겨자,겨자,0.9692,,,
239,가지,가지,2270,잔파,잔파,0.9692,,,
283,호두,호두,313,밥새우,밥새우,0.9692,,,
361,소주,소주,373,들깻가루,들깻가루,0.9692,,,
1853,단호박,단호박,1961,다시마물,다시마물,0.9692,,,
1938,적채,적채,2689,소면,소면,0.9692,,,
1961,다시마물,다시마물,2044,참나물,참나물,0.9692,,,
84,매실액,매실액,188,생강가루,생강가루,0.9691,,,
84,매실액,매실액,1837,짜장가루,짜장가루,0.9691,,,
93,도토리묵,도토리묵,896,체더치즈,체더치즈,0.9691,,,
361,소주,소주,2665,짜장소스,짜장소스,0.9691,,,
1734,쪽파,쪽파,2097,굴비,굴비,0.9691,,,
1924,불린미역,불린미역,2097,굴비,굴비,0.9691,,,
1981,파채,파채,2805,미원,미원,0.9691,,,
2324,동글 어묵,동글어묵,2401,우리밀 볼어묵,우리밀볼어묵,0.9691,,,
233,전분가루,전분가루,2335,전분물,전분물,0.969,,,
239,가지,가지,1887,가래떡,가래떡,0.969,,,
239,가지,가지,2462,굴,굴,0.969,,,
